v8-version,8,6,395,17,-node.22,0
code-creation,Builtin,3,12221,0x1497600,12,JsonParse
code-creation,Builtin,3,12224,0x1497620,12,JsonStringify
code-creation,Builtin,3,12227,0x1497640,3305,LoadIC
code-creation,Builtin,3,12229,0x1498340,3341,LoadIC_Megamorphic
code-creation,Builtin,3,12232,0x1499060,3373,LoadIC_Noninlined
code-creation,Builtin,3,12235,0x1499da0,52,LoadICTrampoline
code-creation,Builtin,3,12237,0x1499de0,52,LoadICTrampoline_Megamorphic
code-creation,Builtin,3,12240,0x1499e20,6820,KeyedLoadIC
code-creation,Builtin,3,12243,0x149b8e0,11492,KeyedLoadIC_Megamorphic
code-creation,Builtin,3,12246,0x149e5e0,52,KeyedLoadICTrampoline
code-creation,Builtin,3,12249,0x149e620,52,KeyedLoadICTrampoline_Megamorphic
code-creation,Builtin,3,12252,0x149e660,5508,StoreGlobalIC
code-creation,Builtin,3,12255,0x149fc00,52,StoreGlobalICTrampoline
code-creation,Builtin,3,12258,0x149fc40,5776,StoreIC
code-creation,Builtin,3,12262,0x14a12e0,52,StoreICTrampoline
code-creation,Builtin,3,12264,0x14a1320,6180,KeyedStoreIC
code-creation,Builtin,3,12267,0x14a2b60,52,KeyedStoreICTrampoline
code-creation,Builtin,3,12270,0x14a2ba0,408,StoreInArrayLiteralIC
code-creation,Builtin,3,12273,0x14a2d40,2289,LoadGlobalIC
code-creation,Builtin,3,12276,0x14a3640,2269,LoadGlobalICInsideTypeof
code-creation,Builtin,3,12279,0x14a3f20,52,LoadGlobalICTrampoline
code-creation,Builtin,3,12282,0x14a3f60,52,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,12285,0x14a3fa0,2314,CloneObjectIC
code-creation,Builtin,3,12288,0x14a48c0,2054,CloneObjectIC_Slow
code-creation,Builtin,3,12293,0x14a50e0,2400,KeyedHasIC
code-creation,Builtin,3,12296,0x14a5a60,2160,KeyedHasIC_Megamorphic
code-creation,Builtin,3,12299,0x14a62e0,1654,IterableToList
