v8-version,8,6,395,17,-node.22,0
code-creation,Builtin,3,4098,0x1493920,12,ArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,4101,0x1493940,12,ArrayBufferIsView
code-creation,Builtin,3,4104,0x1493960,12,ArrayBufferPrototypeSlice
code-creation,Builtin,3,4107,0x1493980,640,AsyncFunctionEnter
code-creation,Builtin,3,4110,0x1493c20,161,AsyncFunctionReject
code-creation,Builtin,3,4113,0x1493ce0,153,AsyncFunctionResolve
code-creation,Builtin,3,4116,0x1493d80,20,AsyncFunctionLazyDeoptContinuation
code-creation,Builtin,3,4119,0x1493da0,1466,AsyncFunctionAwaitCaught
code-creation,Builtin,3,4122,0x1494360,1466,AsyncFunctionAwaitUncaught
code-creation,Builtin,3,4125,0x1494920,203,AsyncFunctionAwaitRejectClosure
code-creation,Builtin,3,4128,0x1494a00,195,AsyncFunctionAwaitResolveClosure
code-creation,Builtin,3,4131,0x1494ae0,12,BigIntConstructor
code-creation,Builtin,3,4134,0x1494b00,12,BigIntAsUintN
code-creation,Builtin,3,4137,0x1494b20,12,BigIntAsIntN
code-creation,Builtin,3,4140,0x1494b40,12,BigIntPrototypeToLocaleString
code-creation,Builtin,3,4143,0x1494b60,12,BigIntPrototypeToString
code-creation,Builtin,3,4145,0x1494b80,12,BigIntPrototypeValueOf
code-creation,Builtin,3,4149,0x1494ba0,12,CallSitePrototypeGetColumnNumber
code-creation,Builtin,3,4153,0x1494bc0,12,CallSitePrototypeGetEnclosingColumnNumber
code-creation,Builtin,3,4157,0x1494be0,12,CallSitePrototypeGetEnclosingLineNumber
code-creation,Builtin,3,4161,0x1494c00,12,CallSitePrototypeGetEvalOrigin
code-creation,Builtin,3,4164,0x1494c20,12,CallSitePrototypeGetFileName
code-creation,Builtin,3,4167,0x1494c40,12,CallSitePrototypeGetFunction
code-creation,Builtin,3,4170,0x1494c60,12,CallSitePrototypeGetFunctionName
code-creation,Builtin,3,4173,0x1494c80,12,CallSitePrototypeGetLineNumber
code-creation,Builtin,3,4176,0x1494ca0,12,CallSitePrototypeGetMethodName
code-creation,Builtin,3,4179,0x1494cc0,12,CallSitePrototypeGetPosition
code-creation,Builtin,3,4183,0x1494ce0,12,CallSitePrototypeGetPromiseIndex
code-creation,Builtin,3,4186,0x1494d00,12,CallSitePrototypeGetScriptNameOrSourceURL
code-creation,Builtin,3,4190,0x1494d20,12,CallSitePrototypeGetThis
code-creation,Builtin,3,4193,0x1494d40,12,CallSitePrototypeGetTypeName
code-creation,Builtin,3,4196,0x1494d60,12,CallSitePrototypeIsAsync
code-creation,Builtin,3,4199,0x1494d80,12,CallSitePrototypeIsConstructor
code-creation,Builtin,3,4202,0x1494da0,12,CallSitePrototypeIsEval
code-creation,Builtin,3,4205,0x1494dc0,12,CallSitePrototypeIsNative
code-creation,Builtin,3,4210,0x1494de0,12,CallSitePrototypeIsPromiseAll
code-creation,Builtin,3,4214,0x1494e00,12,CallSitePrototypeIsToplevel
code-creation,Builtin,3,4217,0x1494e20,12,CallSitePrototypeToString
code-creation,Builtin,3,4219,0x1494e40,12,ConsoleDebug
code-creation,Builtin,3,4222,0x1494e60,12,ConsoleError
code-creation,Builtin,3,4225,0x1494e80,12,ConsoleInfo
code-creation,Builtin,3,4228,0x1494ea0,12,ConsoleLog
code-creation,Builtin,3,4231,0x1494ec0,12,ConsoleWarn
code-creation,Builtin,3,4234,0x1494ee0,12,ConsoleDir
code-creation,Builtin,3,4237,0x1494f00,12,ConsoleDirXml
code-creation,Builtin,3,4239,0x1494f20,12,ConsoleTable
code-creation,Builtin,3,4242,0x1494f40,12,ConsoleTrace
code-creation,Builtin,3,4245,0x1494f60,12,ConsoleGroup
code-creation,Builtin,3,4247,0x1494f80,12,ConsoleGroupCollapsed
code-creation,Builtin,3,4251,0x1494fa0,12,ConsoleGroupEnd
code-creation,Builtin,3,4254,0x1494fc0,12,ConsoleClear
code-creation,Builtin,3,4257,0x1494fe0,12,ConsoleCount
code-creation,Builtin,3,4260,0x1495000,12,ConsoleCountReset
code-creation,Builtin,3,4263,0x1495020,12,ConsoleAssert
code-creation,Builtin,3,4265,0x1495040,12,ConsoleProfile
code-creation,Builtin,3,4268,0x1495060,12,ConsoleProfileEnd
code-creation,Builtin,3,4271,0x1495080,12,ConsoleTime
code-creation,Builtin,3,4273,0x14950a0,12,ConsoleTimeLog
code-creation,Builtin,3,4276,0x14950c0,12,ConsoleTimeEnd
code-creation,Builtin,3,4279,0x14950e0,12,ConsoleTimeStamp
code-creation,Builtin,3,4282,0x1495100,12,ConsoleContext
code-creation,Builtin,3,4285,0x1495120,12,DataViewConstructor
code-creation,Builtin,3,4288,0x1495140,12,DateConstructor
code-creation,Builtin,3,4290,0x1495160,238,DatePrototypeGetDate
code-creation,Builtin,3,4293,0x1495260,238,DatePrototypeGetDay
code-creation,Builtin,3,4296,0x1495360,238,DatePrototypeGetFullYear
code-creation,Builtin,3,4299,0x1495460,238,DatePrototypeGetHours
code-creation,Builtin,3,4302,0x1495560,206,DatePrototypeGetMilliseconds
code-creation,Builtin,3,4305,0x1495640,238,DatePrototypeGetMinutes
code-creation,Builtin,3,4309,0x1495740,238,DatePrototypeGetMonth
code-creation,Builtin,3,4311,0x1495840,238,DatePrototypeGetSeconds
code-creation,Builtin,3,4315,0x1495940,142,DatePrototypeGetTime
code-creation,Builtin,3,4317,0x14959e0,206,DatePrototypeGetTimezoneOffset
code-creation,Builtin,3,4321,0x1495ac0,206,DatePrototypeGetUTCDate
code-creation,Builtin,3,4324,0x1495ba0,206,DatePrototypeGetUTCDay
code-creation,Builtin,3,4328,0x1495c80,206,DatePrototypeGetUTCFullYear
code-creation,Builtin,3,4331,0x1495d60,206,DatePrototypeGetUTCHours
code-creation,Builtin,3,4335,0x1495e40,206,DatePrototypeGetUTCMilliseconds
code-creation,Builtin,3,4338,0x1495f20,206,DatePrototypeGetUTCMinutes
code-creation,Builtin,3,4341,0x1496000,206,DatePrototypeGetUTCMonth
code-creation,Builtin,3,4344,0x14960e0,206,DatePrototypeGetUTCSeconds
code-creation,Builtin,3,4347,0x14961c0,142,DatePrototypeValueOf
code-creation,Builtin,3,4349,0x1496260,460,DatePrototypeToPrimitive
code-creation,Builtin,3,4352,0x1496440,12,DatePrototypeGetYear
code-creation,Builtin,3,4355,0x1496460,12,DatePrototypeSetYear
code-creation,Builtin,3,4358,0x1496480,12,DateNow
code-creation,Builtin,3,4724,0x14964a0,12,DateParse
code-creation,Builtin,3,4727,0x14964c0,12,DatePrototypeSetDate
code-creation,Builtin,3,4730,0x14964e0,12,DatePrototypeSetFullYear
code-creation,Builtin,3,4734,0x1496500,12,DatePrototypeSetHours
code-creation,Builtin,3,4737,0x1496520,12,DatePrototypeSetMilliseconds
code-creation,Builtin,3,4740,0x1496540,12,DatePrototypeSetMinutes
code-creation,Builtin,3,4743,0x1496560,12,DatePrototypeSetMonth
code-creation,Builtin,3,4745,0x1496580,12,DatePrototypeSetSeconds
code-creation,Builtin,3,4748,0x14965a0,12,DatePrototypeSetTime
